situation_id,street,facing_bet,pot_size,to_call,pot_odds,bet_to_pot,hero_position,villain_position,is_ip,hand_category,hand_rank,is_made_hand,is_strong_made,is_monster,has_flush_draw,has_straight_draw,draw_outs,is_monotone,is_two_tone,is_rainbow,is_paired,is_double_paired,connectivity_score,high_card_rank,danger_score,flush_danger,straight_danger,raw_equity,equity_vs_range,better_hand_pct,worse_hand_pct,equity_margin,spr,is_3bet_pot,villain_aggression_count,villain_checked_back,villain_call_count,num_opponents,villain_top_pair_plus_pct,villain_draw_pct,villain_air_pct,villain_range_capped,board_favour,num_callers_to_bet,facing_raise,flush_block_pct,overcard_outs,improvement_probability,hero_range_percentile,has_showdown_value,villain_fold_equity_estimate,flush_draw_rank,is_preflop_aggressor,villain_medium_made_pct,attn_street,attn_facing_bet,attn_pot_size,attn_to_call,attn_pot_odds,attn_bet_to_pot,attn_hero_position,attn_villain_position,attn_is_ip,attn_hand_category,attn_hand_rank,attn_is_made_hand,attn_is_strong_made,attn_is_monster,attn_has_flush_draw,attn_has_straight_draw,attn_draw_outs,attn_is_monotone,attn_is_two_tone,attn_is_rainbow,attn_is_paired,attn_is_double_paired,attn_connectivity_score,attn_high_card_rank,attn_danger_score,attn_flush_danger,attn_straight_danger,attn_raw_equity,attn_equity_vs_range,attn_better_hand_pct,attn_worse_hand_pct,attn_equity_margin,attn_spr,attn_is_3bet_pot,attn_villain_aggression_count,attn_villain_checked_back,attn_villain_call_count,attn_num_opponents,attn_villain_top_pair_plus_pct,attn_villain_draw_pct,attn_villain_air_pct,attn_villain_range_capped,attn_board_favour,attn_num_callers_to_bet,attn_facing_raise,attn_flush_block_pct,attn_overcard_outs,attn_improvement_probability,attn_hero_range_percentile,attn_has_showdown_value,attn_villain_fold_equity_estimate,attn_flush_draw_rank,attn_is_preflop_aggressor,attn_villain_medium_made_pct,label,label_source
BP3_24,2,1.0,360.0,270.0,0.428571,0.75,5,0,0.0,5.0,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.0465,0.0465,0.771372,0.228499,-0.382071,0.2778,0.0,0.0,0.0,3.0,2.0,0.7519,0.0,0.1883,1.0,-0.4519,0.0,0.0,0.0,0.0,0.0,0.437895,1.0,0.061554,0.0,0.0,0.0598,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP3_25,2,1.0,360.0,119.0,0.248434,0.330556,2,0,1.0,3.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,0.12,0.0,0.0,0.135,0.135,0.660455,0.339545,-0.113434,0.2778,0.0,2.0,0.0,1.0,2.0,0.5896,0.0,0.3231,1.0,-0.2896,0.0,0.0,0.0,0.0,0.0,0.331519,1.0,0.168428,0.0,1.0,0.0873,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP3_26,1,1.0,180.0,59.0,0.246862,0.327778,5,0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.08,0.0,0.0,0.004,0.004,1.0,0.0,-0.242862,0.5556,0.0,0.0,0.0,2.0,2.0,0.5319,0.1144,0.1013,1.0,-0.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168839,4.0,0.0,0.2524,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP3_27,1,1.0,180.0,59.0,0.246862,0.327778,3,0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.08,0.0,0.0,0.018,0.018,1.0,0.0,-0.228862,0.5556,0.0,1.0,0.0,1.0,2.0,0.3504,0.0602,0.2536,1.0,-0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38378,0.0,1.0,0.3358,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,FOLD,Pass1+relabel consensus
BP3_28,1,1.0,180.0,59.0,0.246862,0.327778,2,0,1.0,2.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.08,0.0,0.0,0.08075,0.08075,0.866504,0.09959,-0.166112,0.5556,0.0,1.0,0.0,1.0,2.0,0.3264,0.3819,0.1042,1.0,-0.0264,0.0,0.0,0.102345,6.0,0.0,0.128874,0.0,0.232951,12.0,1.0,0.1875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP3_29,2,1.0,360.0,119.0,0.248434,0.330556,2,0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,-0.248434,0.2778,0.0,2.0,0.0,1.0,1.0,0.6675,0.0,0.2406,1.0,-0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0,1.0,0.092,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP3_30,1,1.0,180.0,59.0,0.246862,0.327778,5,0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,0.08,0.0,0.0,0.0815,0.0815,1.0,0.0,-0.165362,0.5556,0.0,0.0,0.0,2.0,2.0,0.4918,0.1352,0.0574,1.0,-0.1918,0.0,0.0,0.0,0.0,0.086957,0.023899,0.0,0.194128,2.0,0.0,0.3156,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP4_01,0,0.0,90.0,0.0,0.0,0.0,3,0,1.0,7.0,1.353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.25,0.25,0.0,0.67375,0.67375,0.043779,0.942396,0.67375,1.1111,0.0,0.0,0.0,1.0,2.0,0.2222,0.0,0.2963,1.0,0.0778,0.0,0.0,0.0,0.0,0.234043,0.948576,1.0,0.604973,0.0,1.0,0.4815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_02,0,0.0,90.0,0.0,0.0,0.0,3,0,1.0,7.0,1.352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.25,0.25,0.0,0.6265,0.6265,0.061927,0.924312,0.6265,1.1111,0.0,0.0,0.0,1.0,2.0,0.2222,0.0,0.2963,1.0,0.0778,0.0,0.0,0.0,0.0,0.234043,0.924842,1.0,0.604973,0.0,1.0,0.4815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_03,0,0.0,90.0,0.0,0.0,0.0,3,0,1.0,7.0,1.342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.6335,0.6335,0.050314,0.937107,0.6335,1.1111,0.0,0.0,0.0,1.0,2.0,0.2222,0.0,0.4444,1.0,0.0778,0.0,0.0,0.0,0.0,0.234043,0.912629,1.0,0.604973,0.0,1.0,0.3333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_04,0,0.0,90.0,0.0,0.0,0.0,3,0,1.0,6.0,1.341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.6205,0.6205,0.066528,0.923077,0.6205,1.1111,0.0,0.0,0.0,1.0,2.0,0.2222,0.0,0.4444,1.0,0.0778,0.0,0.0,0.0,0.0,0.234043,0.888801,1.0,0.604973,0.0,1.0,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_05,1,0.0,90.0,0.0,0.0,0.0,3,0,1.0,10.0,2.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,0.38,0.0,0.3,0.87125,0.87125,0.017582,0.973626,0.87125,1.1111,0.0,0.0,1.0,1.0,2.0,0.2593,0.037,0.2963,1.0,0.0407,0.0,0.0,0.0,0.0,1.0,0.965668,1.0,0.521573,0.0,1.0,0.4074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_06,1,0.0,90.0,0.0,0.0,0.0,3,0,1.0,6.0,1.341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,0.38,0.0,0.3,0.6325,0.6325,0.074398,0.914661,0.6325,1.1111,0.0,0.0,1.0,1.0,2.0,0.2593,0.037,0.2963,1.0,0.0407,0.0,0.0,0.0,0.0,0.304348,0.875156,1.0,0.521573,0.0,1.0,0.4074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_07,0,0.0,90.0,0.0,0.0,0.0,2,0,1.0,7.0,1.342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.64475,0.64475,0.057592,0.926702,0.64475,1.1111,0.0,0.0,0.0,1.0,2.0,0.1268,0.0,0.5352,1.0,0.1732,0.0,0.0,0.0,0.0,0.234043,0.901396,1.0,0.762478,0.0,1.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_08,0,0.0,90.0,0.0,0.0,0.0,2,0,1.0,6.0,1.341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.6185,0.6185,0.078329,0.906005,0.6185,1.1111,0.0,0.0,0.0,1.0,2.0,0.1268,0.0,0.5352,1.0,0.1732,0.0,0.0,0.0,0.0,0.234043,0.865756,1.0,0.762478,0.0,1.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_09,2,0.0,180.0,0.0,0.0,0.0,3,0,1.0,7.0,1.342,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.6465,0.6465,0.137387,0.849099,0.6465,0.5556,0.0,0.0,1.0,2.0,2.0,0.3333,0.0,0.3333,1.0,-0.0333,0.0,0.0,0.0,0.0,0.0,0.813112,1.0,0.444489,0.0,1.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_10,2,0.0,180.0,0.0,0.0,0.0,3,0,1.0,10.0,2.6775,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.87825,0.87825,0.060268,0.933036,0.87825,0.5556,0.0,0.0,1.0,2.0,2.0,0.3333,0.0,0.3333,1.0,-0.0333,0.0,0.0,0.0,0.0,0.0,0.92699,1.0,0.444489,11.0,1.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_11,0,0.0,90.0,0.0,0.0,0.0,5,0,0.0,12.0,3.58,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.896,0.896,0.0,1.0,0.896,1.1111,0.0,1.0,0.0,0.0,2.0,0.1971,0.0159,0.6121,0.0,0.1029,0.0,0.0,0.0,0.0,1.0,0.997248,1.0,0.631946,0.0,0.0,0.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
BP4_12,0,0.0,90.0,0.0,0.0,0.0,5,0,0.0,10.0,2.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.7125,0.7125,0.030488,0.969512,0.7125,1.1111,0.0,1.0,0.0,0.0,2.0,0.1971,0.0159,0.6121,0.0,0.1029,0.0,0.0,0.0,0.0,1.0,0.934312,1.0,0.631946,0.0,0.0,0.1749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_13,0,0.0,90.0,0.0,0.0,0.0,5,0,0.0,12.0,3.63,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0.25,0.25,0.0,0.8835,0.8835,0.0,1.0,0.8835,1.1111,0.0,1.0,0.0,0.0,2.0,0.159,0.0,0.4293,0.0,0.141,0.0,0.0,0.0,0.0,1.0,0.997076,1.0,0.707281,0.0,0.0,0.4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_14,0,0.0,90.0,0.0,0.0,0.0,5,0,0.0,10.0,2.6725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0.25,0.25,0.0,0.70825,0.70825,0.03413,0.959044,0.70825,1.1111,0.0,1.0,0.0,0.0,2.0,0.159,0.0,0.4293,0.0,0.141,0.0,0.0,0.0,0.0,1.0,0.973684,1.0,0.707281,0.0,0.0,0.4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_15,1,0.0,90.0,0.0,0.0,0.0,5,0,0.0,12.0,3.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.08,0.0,0.0,0.925,0.925,0.0,1.0,0.925,1.1111,0.0,1.0,1.0,0.0,2.0,0.2289,0.3736,0.1272,0.0,0.0711,0.0,0.0,0.0,0.0,1.0,0.99711,1.0,0.341406,0.0,0.0,0.2703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_16,1,0.0,90.0,0.0,0.0,0.0,5,0,0.0,10.0,2.5175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.08,0.0,0.0,0.7925,0.7925,0.052632,0.947368,0.7925,1.1111,0.0,1.0,1.0,0.0,2.0,0.2289,0.3736,0.1272,0.0,0.0711,0.0,0.0,0.0,0.0,1.0,0.974952,1.0,0.341406,0.0,0.0,0.2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_17,2,0.0,180.0,0.0,0.0,0.0,5,0,0.0,12.0,3.62,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,0.12,0.0,0.0,0.9545,0.9545,0.014652,0.985348,0.9545,0.5556,0.0,2.0,1.0,0.0,2.0,0.2862,0.0,0.2544,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.955579,1.0,0.50951,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_18,2,0.0,180.0,0.0,0.0,0.0,5,0,0.0,10.0,2.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,0.12,0.0,0.0,0.8405,0.8405,0.095238,0.904762,0.8405,0.5556,0.0,2.0,1.0,0.0,2.0,0.2862,0.0,0.2544,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.918388,1.0,0.50951,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
BP4_19,0,0.0,90.0,0.0,0.0,0.0,3,0,1.0,0.0,0.18,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.25,0.25,0.0,0.37175,0.37175,0.946921,0.046709,0.37175,1.1111,0.0,0.0,0.0,1.0,2.0,0.2222,0.0,0.2963,1.0,0.0778,0.0,0.0,0.0,0.0,0.191489,0.344146,0.0,0.604973,8.0,1.0,0.4815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_20,0,0.0,90.0,0.0,0.0,0.0,3,0,1.0,1.0,0.31,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.25,0.25,0.0,0.489,0.489,0.878601,0.102881,0.489,1.1111,0.0,0.0,0.0,1.0,2.0,0.2222,0.5556,0.0741,1.0,0.0778,0.0,0.0,0.0,3.0,0.255319,0.456288,0.0,0.25,11.0,1.0,0.1481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,BET,Pass1+relabel consensus
BP4_21,0,0.0,90.0,0.0,0.0,0.0,3,0,1.0,2.0,0.43,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.26575,0.26575,0.769231,0.211538,0.26575,1.1111,0.0,0.0,0.0,1.0,2.0,0.2593,0.0,0.5185,1.0,0.0407,0.0,0.0,0.0,6.0,0.085106,0.51241,0.0,0.548636,0.0,1.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,"Pass 2 — solver said BET 25%, but owner keeps CHECK in mixed zone"
