situation_id,street,facing_bet,pot_size,to_call,pot_odds,bet_to_pot,hero_position,villain_position,is_ip,hand_category,hand_rank,is_made_hand,is_strong_made,is_monster,has_flush_draw,has_straight_draw,draw_outs,is_monotone,is_two_tone,is_rainbow,is_paired,is_double_paired,connectivity_score,high_card_rank,danger_score,flush_danger,straight_danger,raw_equity,equity_vs_range,better_hand_pct,worse_hand_pct,equity_margin,spr,is_3bet_pot,villain_aggression_count,villain_checked_back,villain_call_count,num_opponents,villain_top_pair_plus_pct,villain_draw_pct,villain_air_pct,villain_range_capped,board_favour,num_callers_to_bet,facing_raise,flush_block_pct,overcard_outs,improvement_probability,hero_range_percentile,has_showdown_value,villain_fold_equity_estimate,flush_draw_rank,is_preflop_aggressor,villain_medium_made_pct,attn_street,attn_facing_bet,attn_pot_size,attn_to_call,attn_pot_odds,attn_bet_to_pot,attn_hero_position,attn_villain_position,attn_is_ip,attn_hand_category,attn_hand_rank,attn_is_made_hand,attn_is_strong_made,attn_is_monster,attn_has_flush_draw,attn_has_straight_draw,attn_draw_outs,attn_is_monotone,attn_is_two_tone,attn_is_rainbow,attn_is_paired,attn_is_double_paired,attn_connectivity_score,attn_high_card_rank,attn_danger_score,attn_flush_danger,attn_straight_danger,attn_raw_equity,attn_equity_vs_range,attn_better_hand_pct,attn_worse_hand_pct,attn_equity_margin,attn_spr,attn_is_3bet_pot,attn_villain_aggression_count,attn_villain_checked_back,attn_villain_call_count,attn_num_opponents,attn_villain_top_pair_plus_pct,attn_villain_draw_pct,attn_villain_air_pct,attn_villain_range_capped,attn_board_favour,attn_num_callers_to_bet,attn_facing_raise,attn_flush_block_pct,attn_overcard_outs,attn_improvement_probability,attn_hero_range_percentile,attn_has_showdown_value,attn_villain_fold_equity_estimate,attn_flush_draw_rank,attn_is_preflop_aggressor,attn_villain_medium_made_pct,label,label_source
BP7_03,1,1.0,180.0,59.0,0.246862,0.327778,2,0,1.0,1.0,0.34,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.08,0.0,0.0,0.27525,0.27525,0.778142,0.210446,0.028388,0.5556,0.0,1.0,0.0,1.0,2.0,0.3264,0.3819,0.1042,1.0,-0.0264,0.0,0.0,0.14891,3.0,0.195652,0.435716,0.0,0.232951,14.0,1.0,0.1875,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CALL,Pass1+relabel consensus
BP7_04,1,1.0,180.0,59.0,0.246862,0.327778,2,0,1.0,0.0,0.19,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.08,0.0,0.0,0.35,0.35,0.99868,0.000924,0.103138,0.5556,0.0,1.0,0.0,1.0,2.0,0.3264,0.3819,0.1042,1.0,-0.0264,0.0,0.0,0.099785,0.0,0.326087,0.263885,0.0,0.232951,9.0,1.0,0.1875,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,CALL,Pass1+relabel consensus
BP7_05,1,0.0,90.0,0.0,0.0,0.0,3,0,1.0,13.0,4.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.08,0.0,0.0,0.935,0.935,0.0,0.993576,0.935,1.1111,0.0,0.0,1.0,1.0,2.0,0.4074,0.037,0.4444,1.0,-0.1074,0.0,0.0,0.0,0.0,1.0,0.99594,1.0,0.329591,9.0,1.0,0.1111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,BET,Pass1+relabel consensus
BP7_07,2,1.0,360.0,119.0,0.248434,0.330556,3,0,1.0,5.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.59886,0.59886,0.399761,0.597481,0.350426,0.2778,0.0,2.0,0.0,1.0,1.0,0.4664,0.0,0.4281,1.0,-0.1664,0.0,0.0,0.0,0.0,0.0,0.540656,1.0,0.5336,0.0,1.0,0.1055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,CALL,Pass1+relabel consensus
BP7_08,2,1.0,360.0,119.0,0.248434,0.330556,3,0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.044183,0.044183,0.947618,0.035984,-0.204251,0.2778,0.0,2.0,0.0,1.0,1.0,0.4664,0.0,0.4281,1.0,-0.1664,0.0,0.0,0.0,0.0,0.0,0.072797,0.0,0.5336,0.0,1.0,0.1055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP7_09,2,1.0,360.0,119.0,0.248434,0.330556,2,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.089412,0.089412,0.857547,0.036371,-0.159022,0.2778,0.0,2.0,0.0,1.0,1.0,0.6675,0.0,0.2406,1.0,-0.3675,0.0,0.0,0.181586,3.0,0.0,0.160321,0.0,0.3325,14.0,1.0,0.092,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP7_10,2,1.0,360.0,119.0,0.248434,0.330556,2,0,1.0,1.0,0.34,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.214078,0.214078,0.768957,0.197113,-0.034356,0.2778,0.0,2.0,0.0,1.0,1.0,0.6675,0.0,0.2406,1.0,-0.3675,0.0,0.0,0.0,3.0,0.0,0.227121,0.0,0.3325,0.0,1.0,0.092,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP7_11,1,1.0,180.0,59.0,0.246862,0.327778,5,0,0.0,10.0,2.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,0.08,0.0,0.0,0.6465,0.6465,0.108509,0.891491,0.399638,0.5556,0.0,0.0,0.0,2.0,2.0,0.4918,0.1352,0.0574,1.0,-0.1918,0.0,0.0,0.15222,0.0,1.0,0.946541,1.0,0.194128,14.0,0.0,0.3156,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,CALL,Pass1+relabel consensus
BP7_12,1,1.0,180.0,59.0,0.246862,0.327778,3,0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.08,0.0,0.0,0.19275,0.19275,0.915898,0.066179,-0.054112,0.5556,0.0,1.0,0.0,1.0,2.0,0.3504,0.0602,0.2536,1.0,-0.0504,0.0,0.0,0.0,0.0,0.173913,0.16129,0.0,0.38378,0.0,1.0,0.3358,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FOLD,Pass1+relabel consensus
BP7_13,1,1.0,180.0,59.0,0.246862,0.327778,2,0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.08,0.0,0.0,0.19125,0.19125,0.999342,0.000395,-0.055612,0.5556,0.0,1.0,0.0,1.0,2.0,0.3264,0.3819,0.1042,1.0,-0.0264,0.0,0.0,0.0,0.0,0.173913,0.20988,0.0,0.232951,0.0,1.0,0.1875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP7_14,2,1.0,360.0,119.0,0.248434,0.330556,3,0,1.0,0.0,0.22,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.198766,0.198766,0.786622,0.184154,-0.049668,0.2778,0.0,2.0,0.0,1.0,1.0,0.4664,0.0,0.4281,1.0,-0.1664,0.0,0.0,0.068071,0.0,0.0,0.140485,0.0,0.5336,10.0,1.0,0.1055,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP7_15,1,1.0,180.0,59.0,0.246862,0.327778,5,0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,0.08,0.0,0.0,0.0855,0.0855,0.9977,0.0023,-0.161362,0.5556,0.0,0.0,0.0,2.0,2.0,0.4918,0.1352,0.0574,1.0,-0.1918,0.0,0.0,0.0,0.0,0.086957,0.047799,0.0,0.194128,6.0,0.0,0.3156,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP7_16,1,1.0,180.0,59.0,0.246862,0.327778,3,0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.08,0.0,0.0,0.106,0.106,0.982556,0.0,-0.140862,0.5556,0.0,1.0,0.0,1.0,2.0,0.3504,0.0602,0.2536,1.0,-0.0504,0.0,0.0,0.0,0.0,0.086957,0.141439,0.0,0.38378,0.0,1.0,0.3358,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,FOLD,Pass1+relabel consensus
BP7_17,1,1.0,180.0,59.0,0.246862,0.327778,2,0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.08,0.0,0.0,0.118,0.118,1.0,0.0,-0.128862,0.5556,0.0,1.0,0.0,1.0,2.0,0.3264,0.3819,0.1042,1.0,-0.0264,0.0,0.0,0.0,0.0,0.086957,0.20988,0.0,0.232951,0.0,1.0,0.1875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,FOLD,Pass1+relabel consensus
BP7_18,2,1.0,360.0,119.0,0.248434,0.330556,2,0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.12,0.0,0.0,0.00188,0.00188,0.99624,0.0,-0.246554,0.2778,0.0,2.0,0.0,1.0,1.0,0.6675,0.0,0.2406,1.0,-0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0,1.0,0.092,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,FOLD,Pass1+relabel consensus
d0032_BB_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,4.0,0.93,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,13.0,1.0,0.4864,0.8,0.043,0.043,0.751579,0.246316,0.043,1.25,0.0,1.0,1.0,0.0,2.0,0.6359,0.0,0.0556,0.0,-0.3359,0.0,0.0,0.0,0.0,0.0,0.15173,1.0,0.132569,0.0,0.0,0.3084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CHECK,Pass1+relabel consensus
d0032_BTN_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,4.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,13.0,0.45,0.25,0.3,0.15925,0.15925,0.451485,0.546535,0.15925,1.25,0.0,1.0,0.0,0.0,2.0,0.1749,0.3021,0.1272,0.0,0.1251,0.0,0.0,0.0,0.0,0.234043,0.569799,1.0,0.454343,0.0,0.0,0.3959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d0182_BTN_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,6.0,1.351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.25,0.25,0.0,0.512,0.512,0.080831,0.905312,0.512,1.25,0.0,1.0,0.0,0.0,2.0,0.159,0.0,0.4054,0.0,0.141,0.0,0.0,0.0,0.0,0.234043,0.898291,1.0,0.707281,0.0,0.0,0.4356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d0182_BTN_river,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,11.0,3.14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,14.0,0.77,0.0,0.5,0.767,0.767,0.068783,0.92328,0.767,1.25,0.0,1.0,1.0,0.0,2.0,0.6105,0.0,0.3895,0.0,-0.3105,0.0,0.0,0.0,0.0,0.0,0.872321,1.0,0.15171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d0182_CO_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,4.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.25,0.25,0.0,0.18225,0.18225,0.578534,0.418848,0.18225,1.25,0.0,0.0,0.0,1.0,2.0,0.2358,0.0,0.2673,1.0,0.0642,0.0,0.0,0.0,0.0,0.234043,0.509926,1.0,0.584002,5.0,0.0,0.4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CHECK,Pass1+relabel consensus
d0244_BB_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,15.0,6.415,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,8.0,0.7564,0.4864,0.0,0.95225,0.95225,0.004141,0.954451,0.95225,1.25,0.0,1.0,1.0,0.0,2.0,0.3895,0.0,0.5723,0.0,-0.0895,0.0,0.0,0.0,0.0,0.0,0.976581,1.0,0.37271,0.0,0.0,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d0244_CO_river,0,1.0,133.0,53.0,0.284946,0.398496,0,0,0.0,10.0,2.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,8.0,0.7564,0.4864,0.0,0.58575,0.58575,0.220708,0.776567,0.300804,0.7519,0.0,0.0,1.0,1.0,2.0,0.6892,0.0,0.3018,1.0,-0.3892,0.0,1.0,0.035132,6.0,0.0,0.528015,1.0,0.096597,12.0,0.0,0.009,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,CALL,Pass1+relabel consensus
d0394_BTN_river,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,14.0,5.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,14.0,0.77,0.4864,0.5,0.964,0.964,0.023419,0.976581,0.964,1.25,0.0,1.0,1.0,0.0,2.0,0.2827,0.0,0.2321,0.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.762478,1.0,0.514519,9.0,0.0,0.4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,BET,Pass1+relabel consensus
d0591_CO_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,2.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,7.0,0.8954,0.5154,0.3,0.05975,0.05975,0.79845,0.180879,0.05975,1.25,0.0,0.0,1.0,1.0,2.0,0.4874,0.0314,0.4811,1.0,-0.1874,0.0,0.0,0.0,6.0,0.130435,0.070196,0.0,0.24691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d0659_BTN_river,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,15.0,6.635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,14.0,0.77,0.0,0.5,0.9675,0.9675,0.002604,0.992188,0.9675,1.25,0.0,1.0,1.0,0.0,2.0,0.8092,0.0,0.1908,0.0,-0.5092,0.0,0.0,0.0,0.0,0.0,0.983819,1.0,0.036405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d0976_BTN_turn,0,0.0,80.0,0.0,0.0,0.0,0,0,1.0,7.0,1.342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,0.08,0.0,0.0,0.6635,0.6635,0.071121,0.915948,0.6635,1.25,0.0,1.0,1.0,0.0,2.0,0.1772,0.0211,0.3586,0.0,0.1228,0.0,0.0,0.0,0.0,0.304348,0.903395,1.0,0.65975,0.0,0.0,0.443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,BET,Pass1+relabel consensus
d1089_BB_flop,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,2.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,0.3,0.0,0.3,0.25975,0.25975,0.48203,0.498943,0.25975,1.25,0.0,1.0,0.0,0.0,2.0,0.2905,0.0,0.5351,0.0,0.0095,0.0,0.0,0.0,6.0,0.0,0.348653,0.0,0.50339,0.0,0.0,0.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
d1119_CO_river,0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,14.0,0.77,0.0,0.5,0.021,0.021,0.810345,0.163793,0.021,1.25,0.0,0.0,1.0,1.0,2.0,0.7327,0.0,0.2673,1.0,-0.4327,0.0,0.0,0.0,0.0,0.0,0.188442,0.0,0.071449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,CHECK,Pass1+relabel consensus
